timestamp, B6  ,B5  ,B4  ,B3  ,B2  ,B1  ,1st ,2nd ,3rd ,4th ,5th ,6th ,7th ,8th ,9th
0,60,58,60,62,60,57,60,0,0,0,0,0,0,0,0,0,2
1,60,58,60,58,60,57,60,0,0,0,0,0,0,0,0,0,2
2,60,58,60,58,60,57,60,0,0,0,0,0,0,0,0,0,2
3,60,58,60,58,60,57,60,0,0,0,0,0,0,0,0,0,2
4,40,58,60,58,60,57,60,0,0,0,0,0,0,0,0,1,3
5,40,58,60,58,60,57,60,0,0,0,0,0,0,0,0,1,3
6,40,58,60,58,60,57,60,0,0,0,0,0,0,0,0,1,3
7,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
8,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
9,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
10,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
11,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
12,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
13,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
14,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,3
15,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,4
16,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,4
17,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,4
18,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,4
19,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,4
20,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,1,4
21,40,59,60,58,60,57,60,0,0,0,0,0,0,0,1,2,4
22,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,4
23,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,4
24,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,4
25,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,4
26,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,5
27,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,5
28,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,5
29,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,5
30,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,5
31,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,2,5
32,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,5
33,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,5
34,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,5
35,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,5
36,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,5
37,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,6
38,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,6
39,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,6
40,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,6
41,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,6
42,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,3,6
43,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,4,6
44,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,4,6
45,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,4,6
46,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,4,6
47,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,4,6
48,40,58,60,58,60,57,60,0,0,0,0,0,0,0,1,4,7
49,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,4,7
50,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,4,7
51,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,4,7
52,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,4,7
53,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,4,7
54,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,5,7
55,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,5,7
56,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,5,7
57,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,5,7
58,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,5,7
59,40,58,60,58,60,57,60,0,0,1,0,0,0,0,1,5,8
60,40,58,60,58,61,57,60,0,0,2,0,0,0,0,1,5,8
61,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,5,8
62,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,5,8
63,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,5,8
64,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,5,8
65,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,8
66,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,8
67,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,8
68,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,8
69,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,8
70,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,9
71,40,58,60,58,57,57,60,0,0,2,0,0,0,0,1,6,9
72,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,6,9
73,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,6,9
74,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,6,9
75,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,6,9
76,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,9
77,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,9
78,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,9
79,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,9
80,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,9
81,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,10
82,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,10
83,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,10
84,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,10
85,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,10
86,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,7,10
87,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,10
88,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,10
89,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,10
90,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,10
91,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,10
92,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,11
93,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,11
94,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,11
95,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,11
96,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,11
97,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,8,11
98,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,11
99,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,11
100,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,11
101,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,11
102,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,11
103,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,12
104,40,58,60,58,57,57,60,0,0,2,0,0,0,1,1,9,12
105,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,9,12
106,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,9,12
107,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,9,12
108,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,9,12
109,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,12
110,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,12
111,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,12
112,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,12
113,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,12
114,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,13
115,40,58,60,58,57,57,60,0,0,2,0,0,1,1,1,10,13
