timestamp, B6  ,B5  ,B4  ,B3  ,B2  ,B1  ,1st ,2nd ,3rd ,4th ,5th ,6th ,7th ,8th ,9th
0,58,59,58,57,59,59,57,3,8,0,1,0,0,0,0,0,2,4,5
1,58,59,58,57,59,59,57,3,8,0,1,0,0,0,0,0,2,4,5
2,58,59,58,57,59,59,57,3,8,0,1,0,0,0,0,0,2,4,5
3,58,59,58,57,59,59,57,3,8,0,1,0,0,0,0,0,2,4,5
4,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
5,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
6,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
7,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
8,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
9,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
10,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
11,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
12,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
13,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
14,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,3,5,6
15,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,4,6,7
16,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,4,6,7
17,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,4,6,7
18,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,4,6,7
19,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,4,6,7
20,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,1,4,6,7
21,38,60,58,57,59,59,57,3,8,0,1,0,0,0,0,2,4,6,7
22,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,4,6,7
23,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,4,6,7
24,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,4,6,7
25,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,4,6,7
26,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,5,7,8
27,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,5,7,8
28,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,5,7,8
29,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,5,7,8
30,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,5,7,8
31,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,2,5,7,8
32,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,5,7,8
33,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,5,7,8
34,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,5,7,8
35,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,5,7,8
36,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,5,7,8
37,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,6,8,9
38,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,6,8,9
39,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,6,8,9
40,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,6,8,9
41,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,6,8,9
42,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,3,6,8,9
43,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,6,8,9
44,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,6,8,9
45,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,6,8,9
46,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,6,8,9
47,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,6,8,9
48,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,7,9,10
49,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,7,9,10
50,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,7,9,10
51,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,7,9,10
52,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,7,9,10
53,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,4,7,9,10
54,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,7,9,10
55,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,7,9,10
56,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,7,9,10
57,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,7,9,10
58,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,7,9,10
59,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,8,10,11
60,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,8,10,11
61,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,8,10,11
62,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,8,10,11
63,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,8,10,11
64,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,5,8,10,11
65,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,8,10,11
66,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,8,10,11
67,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,8,10,11
68,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,8,10,11
69,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,8,10,11
70,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,9,11,12
71,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,9,11,12
72,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,9,11,12
73,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,9,11,12
74,38,59,58,57,59,59,57,3,8,0,1,0,0,0,0,6,9,11,12
75,38,59,58,57,59,59,57,4,8,0,1,0,0,0,0,6,9,11,12
76,38,59,58,57,59,59,57,4,8,0,1,0,0,0,0,7,9,11,12
77,38,59,58,57,59,59,57,4,8,0,1,1,0,0,0,7,9,11,12
78,38,59,58,57,59,59,57,4,8,0,1,1,0,0,0,7,9,11,12
79,38,59,58,57,59,59,57,4,8,0,1,1,0,0,0,7,9,11,12
